Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,GPA_Quartile,Total_Hours,Stress_Level_Moderate,Stress_Level_High,Study_Sleep_Ratio,Active_Hours
1162,6.9,1.0,6.2,2.7,7.2,3.02,Q2,24.0,True,False,1.1129032258064517,17.8
1164,6.7,2.3,6.0,4.5,4.5,2.92,Q2,24.0,True,False,1.1166666666666667,18.0
1165,5.3,3.4,6.0,5.2,4.1,3.06,Q2,24.0,False,False,0.8833333333333333,18.0
1166,6.6,3.6,5.6,1.1,7.1,2.82,Q1_Lowest,24.0,False,True,1.1785714285714286,18.400000000000002
1167,7.5,0.3,6.0,5.7,4.5,3.11,Q3,24.0,True,False,1.25,18.0
1168,9.6,2.2,6.3,4.1,1.8,3.49,Q4_Highest,24.0,False,True,1.5238095238095237,17.700000000000003
1170,7.5,1.2,5.8,1.7,7.8,3.25,Q3,24.0,False,True,1.293103448275862,18.2
1171,6.9,3.0,7.7,0.5,5.9,3.17,Q3,24.0,True,False,0.8961038961038962,16.3
1172,8.2,3.2,7.3,1.9,3.4,3.2,Q3,23.999999999999996,False,True,1.1232876712328765,16.7
1173,5.5,3.5,8.9,1.0,5.1,2.3,Q1_Lowest,24.0,False,False,0.6179775280898876,15.1
1174,8.1,3.8,7.9,2.3,1.9,3.72,Q4_Highest,24.0,False,True,1.0253164556962024,16.1
1175,5.3,0.3,5.9,0.2,10.0,2.97,Q2,21.7,False,True,0.8983050847457626,15.8
1176,5.7,3.3,5.8,1.8,7.4,3.04,Q2,24.0,False,True,0.9827586206896552,18.200000000000003
1177,6.2,1.5,6.3,2.9,7.1,2.97,Q2,24.0,True,False,0.9841269841269842,17.7
1178,5.3,0.6,5.3,3.8,9.0,2.79,Q1_Lowest,24.0,False,True,1.0,18.7
1179,5.3,3.3,7.6,3.2,4.6,2.55,Q1_Lowest,24.0,False,False,0.6973684210526316,16.4
1180,6.0,1.3,8.0,1.3,7.4,2.95,Q2,24.0,True,False,0.75,16.0
1181,5.6,3.9,5.1,4.8,4.6,2.7,Q1_Lowest,24.0,False,True,1.0980392156862746,18.9
1182,5.7,0.6,8.5,3.9,5.3,3.05,Q2,24.0,False,False,0.6705882352941177,15.5
1183,8.9,3.7,8.5,0.5,2.4,3.46,Q4_Highest,23.999999999999996,False,True,1.0470588235294118,15.5
1184,6.0,0.3,8.5,2.4,6.8,2.81,Q1_Lowest,24.0,True,False,0.7058823529411765,15.500000000000002
1186,7.0,0.2,7.5,0.7,8.6,2.81,Q1_Lowest,24.0,True,False,0.9333333333333333,16.5
1187,7.0,1.4,8.9,4.8,1.9,2.97,Q2,23.999999999999996,True,False,0.7865168539325842,15.100000000000001
1189,6.0,1.5,5.5,3.8,7.2,2.8,Q1_Lowest,24.0,False,True,1.0909090909090908,18.5
1190,7.9,3.6,7.8,0.8,3.9,3.45,Q4_Highest,24.0,True,False,1.012820512820513,16.2
1191,6.9,3.4,8.2,3.6,1.9,3.37,Q4_Highest,23.999999999999996,True,False,0.8414634146341464,15.8
1192,8.8,2.4,5.8,4.8,2.2,3.38,Q4_Highest,24.0,False,True,1.517241379310345,18.2
1193,8.6,0.3,7.3,1.0,6.8,3.51,Q4_Highest,24.0,False,True,1.178082191780822,16.7
1194,8.1,2.7,9.2,0.9,3.1,2.78,Q1_Lowest,23.999999999999996,False,True,0.8804347826086957,14.799999999999999
1195,5.6,3.4,5.8,5.8,3.4,2.84,Q1_Lowest,23.999999999999996,False,True,0.9655172413793103,18.2
1196,9.9,0.4,6.5,3.8,3.4,3.73,Q4_Highest,23.999999999999996,False,True,1.5230769230769232,17.5
1197,6.8,3.7,5.3,3.3,4.9,3.37,Q4_Highest,24.0,False,True,1.2830188679245282,18.7
1198,6.3,1.5,9.2,1.2,5.8,3.15,Q3,24.0,True,False,0.6847826086956522,14.799999999999999
1199,9.1,2.3,8.8,2.7,1.1,3.43,Q4_Highest,24.0,False,True,1.034090909090909,15.2
1200,9.3,1.7,9.8,1.4,1.8,3.12,Q3,24.0,False,True,0.9489795918367347,14.200000000000001
1201,5.7,1.6,9.8,1.9,5.0,2.72,Q1_Lowest,24.0,False,False,0.5816326530612245,14.2
1202,8.6,1.2,8.9,2.3,3.0,3.24,Q3,24.0,False,True,0.9662921348314606,15.099999999999998
1203,7.4,3.1,6.9,2.7,3.9,2.82,Q1_Lowest,24.0,True,False,1.0724637681159421,17.1
1204,7.6,3.2,6.8,3.1,3.3,2.87,Q1_Lowest,24.0,True,False,1.1176470588235294,17.2
1205,8.4,1.1,6.4,5.6,2.5,3.37,Q4_Highest,24.0,False,True,1.3125,17.6
1206,8.2,0.1,8.1,3.1,4.5,3.56,Q4_Highest,24.0,False,True,1.0123456790123457,15.899999999999999
1207,7.7,1.4,5.4,1.2,8.3,3.13,Q3,24.0,False,True,1.4259259259259258,18.599999999999998
1208,7.3,0.2,5.2,4.3,7.0,3.21,Q3,24.0,False,True,1.4038461538461537,18.8
1209,7.7,2.0,6.2,4.5,3.6,3.07,Q2,24.0,True,False,1.2419354838709677,17.8
1210,7.3,1.1,6.2,3.9,5.5,3.0,Q2,24.0,True,False,1.1774193548387095,17.8
1211,8.3,3.3,7.1,0.4,4.9,3.56,Q4_Highest,24.0,False,True,1.1690140845070425,16.9
1212,5.0,2.1,5.2,3.4,8.3,2.9,Q2,24.0,False,True,0.9615384615384615,18.8
1213,9.6,3.9,7.7,1.3,1.5,3.47,Q4_Highest,24.0,False,True,1.2467532467532467,16.3
1214,5.3,1.9,6.2,2.8,7.8,2.87,Q1_Lowest,24.0,False,False,0.8548387096774193,17.8
1215,7.3,2.3,6.8,1.0,6.6,3.35,Q4_Highest,24.0,True,False,1.0735294117647058,17.2
1216,8.3,1.4,9.7,4.2,0.4,3.25,Q3,23.999999999999996,False,True,0.8556701030927837,14.3
1217,6.0,0.2,8.7,5.0,4.1,3.04,Q2,24.0,True,False,0.6896551724137931,15.299999999999999
1218,5.1,1.0,7.3,3.8,6.8,3.24,Q3,24.0,False,False,0.6986301369863014,16.7
1219,7.8,3.0,6.4,3.4,3.4,3.14,Q3,23.999999999999996,True,False,1.21875,17.599999999999998
1220,8.8,2.8,10.0,0.7,1.7,3.16,Q3,24.0,False,True,0.8800000000000001,14.0
1221,7.5,1.3,7.2,5.1,2.9,3.27,Q3,23.999999999999996,True,False,1.0416666666666667,16.8
1222,6.0,3.5,5.3,5.3,3.9,2.97,Q2,24.0,False,True,1.1320754716981132,18.7
1223,6.6,1.3,7.6,5.6,2.9,2.96,Q2,23.999999999999996,True,False,0.868421052631579,16.4
1224,9.3,1.6,6.0,2.5,4.6,3.31,Q3,24.0,False,True,1.55,18.0
1225,6.9,3.7,8.8,2.3,2.3,3.03,Q2,24.0,True,False,0.7840909090909091,15.2
1226,5.3,1.0,7.2,0.9,9.6,2.85,Q1_Lowest,24.0,False,False,0.736111111111111,16.799999999999997
1227,9.7,3.1,6.3,2.9,2.0,3.5,Q4_Highest,24.0,False,True,1.5396825396825395,17.7
1229,7.8,0.5,5.6,3.2,6.9,3.36,Q4_Highest,24.0,False,True,1.392857142857143,18.4
1230,9.8,1.9,5.3,3.3,3.7,3.93,Q4_Highest,24.0,False,True,1.8490566037735852,18.7
1231,9.2,4.0,7.2,1.2,2.4,3.1,Q2,23.999999999999996,False,True,1.2777777777777777,16.8
1232,5.2,1.4,6.3,4.1,7.0,3.12,Q3,24.0,False,False,0.8253968253968255,17.7
1233,9.7,1.1,9.1,0.2,3.9,3.3,Q3,23.999999999999996,False,True,1.065934065934066,14.899999999999999
1234,9.7,3.1,8.3,2.4,0.5,3.47,Q4_Highest,24.0,False,True,1.1686746987951806,15.7
1235,8.2,3.9,8.6,3.1,0.2,3.02,Q2,23.999999999999996,False,True,0.9534883720930232,15.399999999999999
1236,7.6,0.5,8.0,2.9,5.0,3.15,Q3,24.0,True,False,0.95,16.0
1237,8.1,0.0,6.0,2.9,7.0,3.19,Q3,24.0,False,True,1.3499999999999999,18.0
1238,7.1,2.9,8.0,1.8,4.2,3.17,Q3,23.999999999999996,True,False,0.8875,16.0
1239,7.1,0.9,9.8,0.8,5.4,3.01,Q2,24.0,True,False,0.7244897959183673,14.200000000000001
1240,6.1,3.1,6.0,0.5,8.3,2.9,Q2,24.0,True,False,1.0166666666666666,18.0
1241,7.4,0.0,5.4,4.8,6.4,3.14,Q3,24.0,False,True,1.3703703703703702,18.6
1242,9.3,2.7,5.3,4.7,2.0,3.41,Q4_Highest,24.0,False,True,1.7547169811320757,18.7
1243,9.2,3.2,7.5,1.0,3.1,3.48,Q4_Highest,24.0,False,True,1.2266666666666666,16.5
1244,9.9,0.6,6.1,1.3,6.1,3.63,Q4_Highest,24.0,False,True,1.6229508196721314,17.900000000000002
1245,9.0,0.7,5.3,6.0,3.0,3.56,Q4_Highest,24.0,False,True,1.6981132075471699,18.7
1246,7.8,3.6,9.6,0.0,3.0,3.09,Q2,24.0,True,False,0.8125,14.4
1247,5.4,1.0,8.3,5.3,4.0,3.27,Q3,24.0,False,False,0.6506024096385542,15.7
1248,5.9,3.2,9.8,1.4,3.7,2.71,Q1_Lowest,24.0,False,False,0.6020408163265306,14.200000000000001
1249,7.5,0.3,7.8,3.0,5.4,3.09,Q2,24.0,True,False,0.9615384615384616,16.200000000000003
1250,6.7,2.1,7.9,0.1,7.2,2.78,Q1_Lowest,24.0,True,False,0.8481012658227848,16.1
1251,8.8,2.9,6.8,0.3,5.2,3.17,Q3,24.0,False,True,1.2941176470588236,17.2
1252,5.9,2.3,5.8,2.1,7.9,2.66,Q1_Lowest,24.0,False,True,1.017241379310345,18.200000000000003
1253,8.5,2.2,6.9,2.5,3.9,3.25,Q3,23.999999999999996,False,True,1.2318840579710144,17.1
1254,5.4,3.5,5.4,4.2,5.5,2.81,Q1_Lowest,24.0,False,True,1.0,18.6
1255,9.6,1.1,6.9,3.4,3.0,3.37,Q4_Highest,24.0,False,True,1.391304347826087,17.099999999999998
1256,8.3,1.6,7.4,0.3,6.4,3.29,Q3,24.0,False,True,1.1216216216216217,16.6
1257,6.0,3.2,7.3,1.8,5.7,3.11,Q3,24.0,True,False,0.8219178082191781,16.7
1258,8.7,1.1,5.6,1.5,7.1,3.24,Q3,24.0,False,True,1.5535714285714286,18.4
1260,7.6,0.5,5.6,3.2,7.1,3.04,Q2,24.0,False,True,1.3571428571428572,18.4
1261,9.7,1.2,9.3,2.9,0.9,3.51,Q4_Highest,23.999999999999996,False,True,1.0430107526881718,14.7
1262,6.0,1.5,7.5,4.4,4.6,2.8,Q1_Lowest,24.0,True,False,0.8,16.5
1263,5.6,1.6,7.4,3.2,6.2,2.75,Q1_Lowest,24.0,False,False,0.7567567567567567,16.6
1265,7.1,0.6,8.3,3.1,4.9,2.79,Q1_Lowest,24.0,True,False,0.8554216867469878,15.7
1266,9.5,2.3,5.4,2.7,4.1,3.67,Q4_Highest,24.0,False,True,1.759259259259259,18.599999999999998
1267,8.8,3.2,7.5,4.0,0.5,3.2,Q3,24.0,False,True,1.1733333333333333,16.5
1268,9.5,3.6,8.4,2.1,0.4,3.11,Q3,24.0,False,True,1.130952380952381,15.6
1269,5.4,3.5,6.6,1.1,7.4,2.72,Q1_Lowest,24.0,False,False,0.8181818181818182,17.400000000000002
1270,6.3,1.3,5.7,1.8,8.9,2.65,Q1_Lowest,24.0,False,True,1.1052631578947367,18.3
1272,6.7,3.0,5.8,0.8,7.7,3.09,Q2,24.0,False,True,1.1551724137931034,18.2
1273,6.7,3.2,6.2,0.4,7.5,2.74,Q1_Lowest,24.0,True,False,1.0806451612903225,17.799999999999997
1274,7.8,2.1,8.3,1.4,4.4,3.31,Q3,24.0,True,False,0.9397590361445782,15.7
1275,9.3,1.2,8.5,0.1,4.9,3.1,Q2,24.0,False,True,1.0941176470588236,15.5
1276,7.7,0.3,9.0,1.3,5.7,2.9,Q2,24.0,True,False,0.8555555555555556,15.000000000000002
1277,8.4,3.2,7.8,3.4,1.2,3.02,Q2,23.999999999999996,False,True,1.076923076923077,16.2
1278,9.0,1.2,7.9,4.4,1.5,3.62,Q4_Highest,23.999999999999996,False,True,1.1392405063291138,16.1
1279,6.9,1.2,7.3,4.9,3.7,3.05,Q2,24.0,True,False,0.9452054794520549,16.700000000000003
1280,8.3,3.6,5.5,1.4,5.2,3.4,Q4_Highest,24.0,False,True,1.5090909090909093,18.5
1281,8.5,3.3,9.3,1.2,1.7,3.25,Q3,24.0,False,True,0.9139784946236559,14.7
1282,6.2,1.2,8.9,0.5,7.2,2.76,Q1_Lowest,24.0,True,False,0.6966292134831461,15.1
1283,9.1,1.7,8.0,0.5,4.7,3.23,Q3,24.0,False,True,1.1375,16.0
1284,9.8,3.2,7.3,0.8,2.9,3.42,Q4_Highest,24.0,False,True,1.3424657534246576,16.700000000000003
1285,9.7,1.4,5.8,3.4,3.7,3.67,Q4_Highest,23.999999999999996,False,True,1.6724137931034482,18.2
1286,7.4,4.0,8.4,0.3,3.9,3.15,Q3,24.0,True,False,0.8809523809523809,15.600000000000001
1287,10.0,1.6,6.4,3.3,2.7,3.39,Q4_Highest,24.0,False,True,1.5625,17.599999999999998
1288,5.0,1.8,9.2,3.4,4.6,2.7,Q1_Lowest,24.0,False,False,0.5434782608695653,14.8
1289,10.0,1.1,6.4,1.0,5.5,3.4,Q4_Highest,24.0,False,True,1.5625,17.6
1290,9.0,3.6,9.9,0.3,1.2,3.19,Q3,24.0,False,True,0.9090909090909091,14.1
1291,9.4,1.3,5.6,5.2,2.5,3.2,Q3,24.0,False,True,1.6785714285714288,18.400000000000002
1292,7.1,1.1,8.7,2.7,4.4,3.15,Q3,24.0,True,False,0.8160919540229885,15.3
1293,9.9,0.2,6.8,2.9,4.2,3.09,Q2,23.999999999999996,False,True,1.4558823529411766,17.2
1294,8.6,3.5,9.7,1.8,0.4,3.3,Q3,23.999999999999996,False,True,0.88659793814433,14.3
1295,9.3,2.2,9.1,1.0,2.4,3.07,Q2,23.999999999999996,False,True,1.0219780219780221,14.900000000000002
1297,5.5,2.1,5.3,0.7,10.0,2.79,Q1_Lowest,23.6,False,True,1.0377358490566038,18.3
1298,7.2,3.2,8.7,2.1,2.8,2.78,Q1_Lowest,24.0,True,False,0.8275862068965518,15.299999999999999
1300,6.2,3.7,9.3,3.4,1.4,2.92,Q2,23.999999999999996,True,False,0.6666666666666666,14.700000000000001
1302,6.0,0.9,8.4,2.4,6.3,2.79,Q1_Lowest,24.0,True,False,0.7142857142857143,15.600000000000001
1303,9.7,0.4,7.6,5.5,0.8,3.73,Q4_Highest,23.999999999999996,False,True,1.276315789473684,16.4
1304,5.8,3.9,9.6,0.8,3.9,2.57,Q1_Lowest,23.999999999999996,False,False,0.6041666666666666,14.4
1305,5.6,0.3,9.5,1.2,7.4,2.57,Q1_Lowest,24.0,False,False,0.5894736842105263,14.5
1306,8.0,0.3,6.1,5.6,4.0,2.76,Q1_Lowest,24.0,True,False,1.3114754098360657,17.9
1308,9.5,2.5,5.4,5.5,1.1,3.59,Q4_Highest,24.0,False,True,1.759259259259259,18.6
1309,9.8,0.3,7.7,1.8,4.4,3.23,Q3,24.0,False,True,1.2727272727272727,16.3
1310,7.9,3.8,7.5,0.4,4.4,3.11,Q3,24.0,True,False,1.0533333333333335,16.5
1311,8.1,1.4,9.3,2.3,2.9,3.11,Q3,23.999999999999996,False,True,0.8709677419354838,14.7
1313,6.6,1.9,9.7,5.4,0.4,2.88,Q1_Lowest,23.999999999999993,True,False,0.6804123711340206,14.3
1314,5.7,2.0,7.3,5.4,3.6,2.62,Q1_Lowest,24.0,False,False,0.7808219178082192,16.700000000000003
1315,9.7,1.5,7.5,4.8,0.5,3.3,Q3,24.0,False,True,1.2933333333333332,16.5
1316,6.1,0.8,5.2,3.9,8.0,2.56,Q1_Lowest,24.0,False,True,1.173076923076923,18.8
1317,6.3,0.2,6.2,4.8,6.5,2.93,Q2,24.0,True,False,1.0161290322580645,17.8
1318,7.1,3.9,6.0,1.3,5.7,3.3,Q3,24.0,True,False,1.1833333333333333,18.0
1319,6.5,0.7,6.9,5.5,4.4,2.71,Q1_Lowest,24.0,True,False,0.9420289855072463,17.1
1320,9.7,0.2,6.1,3.4,4.6,3.81,Q4_Highest,24.0,False,True,1.5901639344262295,17.9
1321,8.1,0.2,7.0,3.9,4.8,3.41,Q4_Highest,24.0,False,True,1.157142857142857,16.999999999999996
1322,6.6,0.4,7.1,0.8,9.1,3.27,Q3,24.0,True,False,0.9295774647887324,16.9
1323,9.7,1.9,6.6,4.4,1.4,3.06,Q2,23.999999999999993,False,True,1.4696969696969697,17.4
1324,9.1,3.5,8.4,0.1,2.9,3.36,Q4_Highest,24.0,False,True,1.0833333333333333,15.6
1325,7.8,3.1,5.7,1.4,6.0,3.14,Q3,24.0,False,True,1.368421052631579,18.3
1326,7.2,0.0,9.1,2.2,5.5,3.41,Q4_Highest,24.0,True,False,0.7912087912087913,14.899999999999999
1327,7.7,2.7,8.5,4.9,0.2,2.68,Q1_Lowest,24.0,True,False,0.9058823529411765,15.500000000000002
1329,9.2,1.4,8.3,2.4,2.7,3.47,Q4_Highest,23.999999999999996,False,True,1.1084337349397588,15.7
1330,5.3,1.7,7.7,2.6,6.7,2.54,Q1_Lowest,24.0,False,False,0.6883116883116883,16.3
1332,9.7,3.3,9.2,0.5,1.3,3.18,Q3,24.0,False,True,1.0543478260869565,14.8
1333,7.1,1.9,5.8,0.2,9.0,3.02,Q2,24.0,False,True,1.2241379310344827,18.2
1334,9.6,2.3,8.3,3.5,0.3,3.41,Q4_Highest,24.0,False,True,1.1566265060240963,15.7
1335,6.7,2.5,5.2,1.1,8.5,3.11,Q3,24.0,False,True,1.2884615384615385,18.8
1336,6.8,1.5,7.7,0.0,8.0,3.15,Q3,24.0,True,False,0.8831168831168831,16.3
1337,6.2,0.8,6.3,4.8,5.9,2.76,Q1_Lowest,24.0,True,False,0.9841269841269842,17.700000000000003
1338,7.5,3.5,6.2,0.5,6.3,3.0,Q2,24.0,True,False,1.2096774193548387,17.8
1339,6.8,3.0,7.8,4.9,1.5,2.99,Q2,24.0,True,False,0.8717948717948718,16.200000000000003
1340,5.2,3.9,6.9,0.9,7.1,3.28,Q3,24.0,False,False,0.7536231884057971,17.099999999999998
1342,6.3,1.8,7.7,4.0,4.2,2.91,Q2,24.0,True,False,0.8181818181818181,16.3
1344,8.6,0.1,6.0,2.9,6.4,3.42,Q4_Highest,24.0,False,True,1.4333333333333333,18.0
1345,9.4,2.1,9.6,1.4,1.5,3.2,Q3,24.0,False,True,0.9791666666666667,14.4
1346,9.0,1.0,9.5,4.1,0.4,3.34,Q4_Highest,24.0,False,True,0.9473684210526315,14.5
1348,5.2,2.0,5.8,1.1,9.9,2.58,Q1_Lowest,24.0,False,True,0.896551724137931,18.200000000000003
1349,6.8,1.7,8.1,0.4,7.0,2.75,Q1_Lowest,24.0,True,False,0.8395061728395062,15.9
1350,7.9,2.5,7.8,4.3,1.5,3.19,Q3,24.0,True,False,1.012820512820513,16.2
1351,6.7,3.1,7.2,2.9,4.1,3.24,Q3,24.0,True,False,0.9305555555555556,16.8
1352,6.5,0.3,5.5,5.5,6.2,3.28,Q3,24.0,False,True,1.1818181818181819,18.5
1353,8.4,0.5,6.8,3.6,4.7,3.34,Q4_Highest,24.0,False,True,1.2352941176470589,17.200000000000003
1354,5.0,0.8,9.8,3.7,4.7,2.69,Q1_Lowest,24.0,False,False,0.5102040816326531,14.2
1355,6.3,0.3,5.1,1.5,10.0,2.9,Q2,23.2,False,True,1.2352941176470589,18.1
1356,8.6,3.7,7.0,0.9,3.8,3.48,Q4_Highest,24.0,False,True,1.2285714285714284,16.999999999999996
1358,9.5,0.5,7.7,5.3,1.0,3.78,Q4_Highest,24.0,False,True,1.2337662337662338,16.3
1359,7.1,1.9,5.4,1.7,7.9,3.14,Q3,24.0,False,True,1.3148148148148147,18.599999999999998
1360,6.4,1.8,8.4,1.0,6.4,2.93,Q2,24.0,True,False,0.7619047619047619,15.600000000000001
1363,9.7,2.9,8.8,0.6,2.0,3.87,Q4_Highest,24.0,False,True,1.102272727272727,15.2
1364,8.8,0.4,9.8,4.5,0.5,3.12,Q3,24.0,False,True,0.8979591836734694,14.200000000000001
1365,6.4,3.3,7.6,2.8,3.9,3.11,Q3,24.0,True,False,0.8421052631578948,16.400000000000002
1366,8.6,1.6,8.1,4.0,1.7,2.94,Q2,24.0,False,True,1.0617283950617284,15.899999999999999
1367,8.6,0.2,9.3,2.7,3.2,3.11,Q3,23.999999999999996,False,True,0.9247311827956988,14.7
1368,7.4,3.5,6.9,4.5,1.7,2.95,Q2,24.0,True,False,1.0724637681159421,17.1
1369,5.5,1.9,10.0,4.6,2.0,2.83,Q1_Lowest,24.0,False,False,0.55,14.0
1371,6.1,3.7,8.0,2.3,3.9,3.41,Q4_Highest,23.999999999999996,True,False,0.7625,16.0
1372,7.8,1.9,7.5,1.1,5.7,3.18,Q3,24.0,True,False,1.04,16.5
1373,9.1,2.2,5.7,4.6,2.4,3.17,Q3,23.999999999999996,False,True,1.5964912280701753,18.299999999999997
1374,7.6,0.5,9.7,1.1,5.1,3.07,Q2,24.0,True,False,0.7835051546391752,14.299999999999999
1375,6.3,1.6,6.9,4.8,4.4,2.69,Q1_Lowest,24.0,True,False,0.9130434782608695,17.099999999999998
1376,6.3,2.0,5.7,3.7,6.3,2.91,Q2,24.0,False,True,1.1052631578947367,18.3
1377,7.8,2.9,9.7,3.3,0.3,3.09,Q2,24.0,True,False,0.8041237113402062,14.3
1378,9.5,3.9,9.3,0.1,1.2,3.28,Q3,24.0,False,True,1.021505376344086,14.7
1379,9.7,1.7,5.0,2.7,4.9,3.47,Q4_Highest,24.0,False,True,1.94,19.0
1380,6.7,1.9,8.1,5.2,2.1,2.88,Q1_Lowest,24.0,True,False,0.8271604938271605,15.900000000000002
1381,8.3,1.7,9.1,4.4,0.5,3.26,Q3,23.999999999999996,False,True,0.9120879120879122,14.9
1382,6.4,0.2,8.3,5.2,3.9,2.75,Q1_Lowest,24.0,True,False,0.7710843373493975,15.7
1383,5.8,3.2,9.3,5.2,0.5,2.96,Q2,24.0,False,False,0.6236559139784945,14.7
1384,6.6,2.2,5.3,0.3,9.6,2.94,Q2,24.0,False,True,1.2452830188679245,18.7
1385,8.6,1.8,6.3,1.1,6.2,3.2,Q3,23.999999999999996,False,True,1.3650793650793651,17.700000000000003
1386,7.4,1.4,6.6,5.8,2.8,2.87,Q1_Lowest,24.0,True,False,1.1212121212121213,17.4
1387,8.2,0.1,7.2,5.3,3.2,3.12,Q3,24.0,False,True,1.1388888888888888,16.799999999999997
1388,8.8,2.4,7.9,0.3,4.6,3.26,Q3,24.0,False,True,1.1139240506329113,16.1
1389,5.7,2.5,6.0,3.0,6.8,2.5,Q1_Lowest,24.0,False,False,0.9500000000000001,18.0
1390,9.7,3.4,8.6,0.2,2.1,3.53,Q4_Highest,23.999999999999996,False,True,1.127906976744186,15.399999999999999
1392,6.8,2.6,5.6,2.6,6.4,2.77,Q1_Lowest,24.0,False,True,1.2142857142857144,18.4
1397,7.4,2.8,5.3,1.2,7.3,3.25,Q3,24.0,False,True,1.3962264150943398,18.7
1398,5.9,2.3,6.1,5.2,4.5,2.72,Q1_Lowest,24.0,False,False,0.9672131147540984,17.9
1399,9.7,2.1,6.8,1.3,4.1,3.55,Q4_Highest,24.0,False,True,1.4264705882352942,17.2
1401,7.6,1.1,7.3,2.8,5.2,3.2,Q3,24.0,True,False,1.0410958904109588,16.7
1402,6.6,0.2,7.5,3.3,6.4,3.02,Q2,24.0,True,False,0.88,16.5
1403,5.8,3.0,9.9,5.0,0.3,2.93,Q2,24.0,False,False,0.5858585858585859,14.1
1404,8.5,1.8,7.7,5.1,0.9,3.23,Q3,23.999999999999996,False,True,1.103896103896104,16.3
1405,7.4,1.5,7.5,3.5,4.1,3.33,Q4_Highest,24.0,True,False,0.9866666666666667,16.5
1406,5.5,2.4,5.6,0.5,10.0,3.11,Q3,24.0,False,True,0.9821428571428572,18.4
1407,7.6,1.6,7.9,0.5,6.4,2.89,Q1_Lowest,24.0,True,False,0.9620253164556961,16.1
1408,9.9,2.2,8.4,1.1,2.4,3.43,Q4_Highest,24.0,False,True,1.1785714285714286,15.6
1409,5.5,3.9,6.4,2.5,5.7,2.8,Q1_Lowest,24.0,False,False,0.859375,17.6
1410,9.1,2.1,6.4,0.4,6.0,3.37,Q4_Highest,24.0,False,True,1.4218749999999998,17.599999999999998
1411,5.8,3.6,8.4,1.5,4.7,2.91,Q2,24.0,False,False,0.6904761904761905,15.6
1412,7.9,1.6,6.8,1.3,6.4,3.1,Q2,24.0,True,False,1.161764705882353,17.2
1413,8.3,3.9,5.9,3.5,2.4,2.95,Q2,24.0,False,True,1.4067796610169492,18.1
1414,6.3,3.3,7.4,3.3,3.7,2.52,Q1_Lowest,24.0,True,False,0.8513513513513513,16.6
1415,6.5,0.7,5.4,4.3,7.1,3.1,Q2,24.0,False,True,1.2037037037037037,18.599999999999998
1416,7.0,1.7,7.3,2.2,5.8,2.85,Q1_Lowest,24.0,True,False,0.9589041095890412,16.7
1417,5.5,1.2,8.3,4.0,5.0,2.76,Q1_Lowest,24.0,False,False,0.6626506024096385,15.7
1418,6.0,0.8,5.1,5.4,6.7,2.54,Q1_Lowest,24.0,False,True,1.1764705882352942,18.9
1419,6.1,0.9,6.4,0.8,9.8,2.79,Q1_Lowest,24.0,True,False,0.9531249999999999,17.6
1421,7.8,1.0,8.3,0.7,6.2,2.69,Q1_Lowest,24.0,True,False,0.9397590361445782,15.7
1422,6.3,2.4,9.4,5.9,0.0,3.22,Q3,24.0,True,False,0.6702127659574467,14.6
1423,8.0,1.6,6.1,1.5,6.8,2.75,Q1_Lowest,24.0,True,False,1.3114754098360657,17.900000000000002
1424,9.6,1.5,6.9,2.3,3.7,3.37,Q4_Highest,24.0,False,True,1.391304347826087,17.1
1425,9.2,2.6,8.1,1.4,2.7,3.39,Q4_Highest,23.999999999999996,False,True,1.1358024691358024,15.899999999999999
1426,7.0,2.0,8.3,0.1,6.6,3.27,Q3,24.0,True,False,0.8433734939759036,15.7
1428,7.0,2.7,7.1,5.8,1.4,2.47,Q1_Lowest,23.999999999999996,True,False,0.9859154929577465,16.900000000000002
1429,8.0,3.2,5.5,2.4,4.9,3.36,Q4_Highest,24.0,False,True,1.4545454545454546,18.5
1430,9.3,0.3,5.4,5.1,3.9,3.02,Q2,24.0,False,True,1.7222222222222223,18.6
1431,6.1,2.7,7.7,5.0,2.5,3.04,Q2,24.0,True,False,0.7922077922077921,16.3
1432,7.1,1.3,8.0,5.6,2.0,3.08,Q2,24.0,True,False,0.8875,16.0
1433,9.2,4.0,5.1,0.6,5.1,3.62,Q4_Highest,24.0,False,True,1.803921568627451,18.9
1434,6.4,1.0,8.9,0.3,7.4,3.04,Q2,24.0,True,False,0.7191011235955056,15.100000000000001
1435,6.8,2.0,7.8,4.4,3.0,3.27,Q3,24.0,True,False,0.8717948717948718,16.200000000000003
1436,7.9,2.2,8.2,1.5,4.2,2.87,Q1_Lowest,24.0,True,False,0.9634146341463415,15.8
1437,5.4,0.5,6.1,3.0,9.0,2.91,Q2,24.0,False,False,0.8852459016393444,17.9
1438,8.9,1.4,7.0,2.4,4.3,3.5,Q4_Highest,24.0,False,True,1.2714285714285716,17.0
1439,6.0,0.2,8.0,5.9,3.9,2.76,Q1_Lowest,23.999999999999996,True,False,0.75,16.0
1440,9.1,2.8,9.7,1.0,1.4,3.53,Q4_Highest,23.999999999999996,False,True,0.9381443298969072,14.3
1441,8.3,1.9,8.2,2.5,3.1,3.25,Q3,24.0,False,True,1.0121951219512197,15.8
